,quadrante,caracteristica
15187,Estável (D-R-),Canal_1
15188,Desafiador (D+R-),Canal_1
15189,Lucrativo (D+R+),Canal_1
15190,Eficiente (D-R+),Canal_1
15191,Eficiente (D-R+),Canal_1
15192,Estável (D-R-),Canal_2
15193,Eficiente (D-R+),Canal_2
15194,Estável (D-R-),Canal_1
15195,Estável (D-R-),Canal_2
15196,Estável (D-R-),Canal_2
15197,Estável (D-R-),Canal_2
15198,Eficiente (D-R+),Canal_2
15199,Estável (D-R-),Canal_1
15200,Eficiente (D-R+),Canal_1
15201,Estável (D-R-),Canal_1
15202,Desafiador (D+R-),Canal_2
15203,Lucrativo (D+R+),Canal_1
15204,Lucrativo (D+R+),Canal_1
15205,Lucrativo (D+R+),Canal_1
15206,Lucrativo (D+R+),Canal_2
15207,Desafiador (D+R-),Canal_2
15208,Desafiador (D+R-),Canal_2
15209,Eficiente (D-R+),Canal_2
15210,Estável (D-R-),Canal_2
15211,Estável (D-R-),Canal_1
15212,Lucrativo (D+R+),Canal_1
15213,Desafiador (D+R-),Canal_1
15214,Estável (D-R-),Canal_2
15215,Eficiente (D-R+),Canal_2
15216,Desafiador (D+R-),Canal_1
15217,Estável (D-R-),Canal_2
15218,Eficiente (D-R+),Canal_1
15219,Desafiador (D+R-),Canal_1
15220,Estável (D-R-),Canal_2
15221,Eficiente (D-R+),Canal_2
15222,Desafiador (D+R-),Canal_1
15223,Estável (D-R-),Canal_2
15224,Eficiente (D-R+),Canal_1
15225,Lucrativo (D+R+),Canal_1
15226,Desafiador (D+R-),Canal_2
15227,Lucrativo (D+R+),Canal_2
15228,Lucrativo (D+R+),Canal_1
15229,Lucrativo (D+R+),Canal_1
15230,Lucrativo (D+R+),Canal_1
15231,Desafiador (D+R-),Canal_2
15232,Estável (D-R-),Canal_2
15233,Lucrativo (D+R+),Canal_1
15234,Estável (D-R-),Canal_1
15235,Estável (D-R-),Canal_2
15236,Desafiador (D+R-),Canal_2
15237,Desafiador (D+R-),Canal_2
15238,Desafiador (D+R-),Canal_1
15239,Eficiente (D-R+),Canal_1
15240,Estável (D-R-),Canal_1
15241,Estável (D-R-),Canal_1
15242,Estável (D-R-),Canal_1
15243,Estável (D-R-),Canal_1
15244,Estável (D-R-),Canal_1
15245,Eficiente (D-R+),Canal_2
15246,Estável (D-R-),Canal_2
15247,Eficiente (D-R+),Canal_2
15248,Eficiente (D-R+),Canal_2
15249,Estável (D-R-),Canal_2
15250,Estável (D-R-),Canal_2
15251,Desafiador (D+R-),Canal_1
15252,Desafiador (D+R-),Canal_2
15253,Eficiente (D-R+),Canal_2
15254,Lucrativo (D+R+),Canal_2
15255,Estável (D-R-),Canal_2
15256,Lucrativo (D+R+),Canal_1
15257,Desafiador (D+R-),Canal_1
15258,Estável (D-R-),Canal_2
15259,Eficiente (D-R+),Canal_2
15260,Desafiador (D+R-),Canal_1
15261,Eficiente (D-R+),Canal_2
15262,Estável (D-R-),Canal_1
15263,Desafiador (D+R-),Canal_1
15264,Eficiente (D-R+),Canal_1
15265,Estável (D-R-),Canal_1
15266,Eficiente (D-R+),Canal_2
15267,Eficiente (D-R+),Canal_2
15268,Estável (D-R-),Canal_2
15269,Estável (D-R-),Canal_1
15270,Estável (D-R-),Canal_2
15271,Estável (D-R-),Canal_1
15272,Estável (D-R-),Canal_1
15273,Eficiente (D-R+),Canal_1
15274,Eficiente (D-R+),Canal_2
15275,Eficiente (D-R+),Canal_2
15276,Desafiador (D+R-),Canal_2
15277,Lucrativo (D+R+),Canal_1
15278,Lucrativo (D+R+),Canal_2
15279,Lucrativo (D+R+),Canal_2
15280,Lucrativo (D+R+),Canal_1
15281,Lucrativo (D+R+),Canal_1
15282,Estável (D-R-),Canal_2
15283,Desafiador (D+R-),Canal_1
15284,Lucrativo (D+R+),Canal_1
15285,Estável (D-R-),Canal_2
15286,Eficiente (D-R+),Canal_2
15287,Desafiador (D+R-),Canal_1
15288,Eficiente (D-R+),Canal_2
15289,Estável (D-R-),Canal_2
15290,Desafiador (D+R-),Canal_1
15291,Estável (D-R-),Canal_2
15292,Lucrativo (D+R+),Canal_1
15293,Desafiador (D+R-),Canal_1
15294,Eficiente (D-R+),Canal_2
15295,Estável (D-R-),Canal_2
15296,Estável (D-R-),Canal_2
15297,Desafiador (D+R-),Canal_1
15298,Desafiador (D+R-),Canal_1
15299,Eficiente (D-R+),Canal_1
15300,Lucrativo (D+R+),Canal_2
15301,Lucrativo (D+R+),Canal_2
15302,Desafiador (D+R-),Canal_1
15303,Lucrativo (D+R+),Canal_1
15304,Lucrativo (D+R+),Canal_1
15305,Desafiador (D+R-),Canal_2
15306,Estável (D-R-),Canal_2
15307,Desafiador (D+R-),Canal_1
15308,Estável (D-R-),Canal_1
15309,Estável (D-R-),Canal_2
15310,Eficiente (D-R+),Canal_2
15311,Estável (D-R-),Canal_1
15312,Desafiador (D+R-),Canal_1
15313,Desafiador (D+R-),Canal_1
15314,Lucrativo (D+R+),Canal_1
15315,Desafiador (D+R-),Canal_1
15316,Desafiador (D+R-),Canal_1
15317,Desafiador (D+R-),Canal_1
15318,Lucrativo (D+R+),Canal_2
15319,Desafiador (D+R-),Canal_2
15320,Desafiador (D+R-),Canal_2
15321,Desafiador (D+R-),Canal_2
15322,Desafiador (D+R-),Canal_2
15323,Desafiador (D+R-),Canal_2
15324,Desafiador (D+R-),Canal_2
15325,Desafiador (D+R-),Canal_2
15326,Estável (D-R-),Canal_1
15327,Desafiador (D+R-),Canal_2
15328,Estável (D-R-),Canal_1
15329,Desafiador (D+R-),Canal_1
15330,Eficiente (D-R+),Canal_2
15331,Estável (D-R-),Canal_2
15332,Estável (D-R-),Canal_1
15333,Estável (D-R-),Canal_1
15334,Estável (D-R-),Canal_2
15335,Estável (D-R-),Canal_1
15336,Eficiente (D-R+),Canal_2
15337,Estável (D-R-),Canal_2
15338,Lucrativo (D+R+),Canal_2
15339,Desafiador (D+R-),Canal_2
15340,Desafiador (D+R-),Canal_2
15341,Desafiador (D+R-),Canal_1
15342,Desafiador (D+R-),Canal_1
15343,Desafiador (D+R-),Canal_1
15344,Estável (D-R-),Canal_2
15345,Eficiente (D-R+),Canal_2
15346,Desafiador (D+R-),Canal_2
15347,Estável (D-R-),Canal_1
15348,Desafiador (D+R-),Canal_1
15349,Estável (D-R-),Canal_1
15350,Eficiente (D-R+),Canal_2
15351,Estável (D-R-),Canal_2
15352,Estável (D-R-),Canal_1
15353,Desafiador (D+R-),Canal_1
15354,Estável (D-R-),Canal_1
15355,Estável (D-R-),Canal_2
15356,Estável (D-R-),Canal_1
15357,Estável (D-R-),Canal_1
15358,Desafiador (D+R-),Canal_1
15359,Estável (D-R-),Canal_2
15360,Estável (D-R-),Canal_2
15361,Estável (D-R-),Canal_2
15362,Estável (D-R-),Canal_1
15363,Estável (D-R-),Canal_1
15364,Desafiador (D+R-),Canal_1
15365,Estável (D-R-),Canal_2
15366,Estável (D-R-),Canal_2
15367,Estável (D-R-),Canal_2
15368,Desafiador (D+R-),Canal_1
15369,Estável (D-R-),Canal_1
15370,Estável (D-R-),Canal_2
15371,Estável (D-R-),Canal_1
15372,Desafiador (D+R-),Canal_1
15373,Estável (D-R-),Canal_2
15374,Desafiador (D+R-),Canal_2
15375,Desafiador (D+R-),Canal_2
15376,Desafiador (D+R-),Canal_2
15377,Desafiador (D+R-),Canal_2
15378,Desafiador (D+R-),Canal_1
15379,Desafiador (D+R-),Canal_1
15380,Desafiador (D+R-),Canal_1
15381,Estável (D-R-),Canal_2
15382,Estável (D-R-),Canal_2
15383,Estável (D-R-),Canal_1
15384,Estável (D-R-),Canal_1
15385,Estável (D-R-),Canal_1
15386,Desafiador (D+R-),Canal_1
15387,Desafiador (D+R-),Canal_1
15388,Desafiador (D+R-),Canal_1
15389,Estável (D-R-),Canal_1
15390,Estável (D-R-),Canal_1
15391,Eficiente (D-R+),Canal_2
15392,Eficiente (D-R+),Canal_2
15393,Estável (D-R-),Canal_2
15394,Estável (D-R-),Canal_2
15395,Estável (D-R-),Canal_2
15396,Estável (D-R-),Canal_2
15397,Desafiador (D+R-),Canal_2
15398,Desafiador (D+R-),Canal_1
15399,Desafiador (D+R-),Canal_2
15400,Desafiador (D+R-),Canal_2
15401,Lucrativo (D+R+),Canal_2
15402,Lucrativo (D+R+),Canal_1
15403,Lucrativo (D+R+),Canal_1
15404,Estável (D-R-),Canal_1
15405,Estável (D-R-),Canal_1
15406,Desafiador (D+R-),Canal_1
15407,Estável (D-R-),Canal_2
15408,Estável (D-R-),Canal_2
15409,Eficiente (D-R+),Canal_2
15410,Estável (D-R-),Canal_2
15411,Eficiente (D-R+),Canal_2
15412,Eficiente (D-R+),Canal_1
15413,Estável (D-R-),Canal_1
15414,Estável (D-R-),Canal_2
15415,Desafiador (D+R-),Canal_1
15416,Estável (D-R-),Canal_2
15417,Eficiente (D-R+),Canal_1
15418,Estável (D-R-),Canal_1
15419,Estável (D-R-),Canal_1
15420,Estável (D-R-),Canal_2
15421,Eficiente (D-R+),Canal_2
15422,Lucrativo (D+R+),Canal_1
15423,Lucrativo (D+R+),Canal_1
15424,Lucrativo (D+R+),Canal_2
15425,Desafiador (D+R-),Canal_1
15426,Lucrativo (D+R+),Canal_2
15427,Desafiador (D+R-),Canal_2
15428,Lucrativo (D+R+),Canal_2
15429,Estável (D-R-),Canal_2
15430,Estável (D-R-),Canal_2
15431,Desafiador (D+R-),Canal_1
15432,Desafiador (D+R-),Canal_1
15433,Desafiador (D+R-),Canal_1
15434,Eficiente (D-R+),Canal_2
15435,Estável (D-R-),Canal_2
15436,Estável (D-R-),Canal_1
15437,Desafiador (D+R-),Canal_1
15438,Estável (D-R-),Canal_1
15439,Estável (D-R-),Canal_2
15440,Lucrativo (D+R+),Canal_1
15441,Lucrativo (D+R+),Canal_1
15442,Desafiador (D+R-),Canal_2
15443,Lucrativo (D+R+),Canal_2
15444,Desafiador (D+R-),Canal_2
15445,Desafiador (D+R-),Canal_1
15446,Estável (D-R-),Canal_2
15447,Estável (D-R-),Canal_2
15448,Eficiente (D-R+),Canal_2
15449,Lucrativo (D+R+),Canal_1
15450,Estável (D-R-),Canal_1
15451,Desafiador (D+R-),Canal_1
15452,Desafiador (D+R-),Canal_2
15453,Desafiador (D+R-),Canal_1
15454,Desafiador (D+R-),Canal_1
15455,Lucrativo (D+R+),Canal_2
15456,Desafiador (D+R-),Canal_2
15457,Desafiador (D+R-),Canal_1
15458,Estável (D-R-),Canal_1
15459,Estável (D-R-),Canal_1
15460,Estável (D-R-),Canal_2
15461,Estável (D-R-),Canal_2
15462,Eficiente (D-R+),Canal_2
15463,Estável (D-R-),Canal_2
15464,Estável (D-R-),Canal_2
15465,Estável (D-R-),Canal_2
15466,Estável (D-R-),Canal_1
15467,Estável (D-R-),Canal_1
15468,Estável (D-R-),Canal_1
15469,Estável (D-R-),Canal_1
15470,Estável (D-R-),Canal_1
15471,Estável (D-R-),Canal_1
15472,Estável (D-R-),Canal_2
15473,Estável (D-R-),Canal_1
15474,Desafiador (D+R-),Canal_2
15475,Desafiador (D+R-),Canal_2
15476,Desafiador (D+R-),Canal_2
15477,Desafiador (D+R-),Canal_2
15478,Estável (D-R-),Canal_1
15479,Estável (D-R-),Canal_2
15480,Estável (D-R-),Canal_1
15481,Estável (D-R-),Canal_1
15482,Estável (D-R-),Canal_2
15483,Estável (D-R-),Canal_1
15484,Desafiador (D+R-),Canal_2
15485,Estável (D-R-),Canal_2
15486,Estável (D-R-),Canal_1
15487,Estável (D-R-),Canal_1
15488,Estável (D-R-),Canal_1
15489,Estável (D-R-),Canal_1
15490,Estável (D-R-),Canal_2
15491,Estável (D-R-),Canal_2
15492,Estável (D-R-),Canal_1
15493,Estável (D-R-),Canal_2
15494,Estável (D-R-),Canal_1
15495,Estável (D-R-),Canal_2
15496,Estável (D-R-),Canal_2
15497,Estável (D-R-),Canal_2
15498,Estável (D-R-),Canal_1
15499,Desafiador (D+R-),Canal_1
15500,Estável (D-R-),Canal_1
15501,Estável (D-R-),Canal_1
15502,Estável (D-R-),Canal_1
15503,Estável (D-R-),Canal_2
15504,Estável (D-R-),Canal_2
15505,Estável (D-R-),Canal_2
15506,Estável (D-R-),Canal_1
15507,Estável (D-R-),Canal_1
15508,Estável (D-R-),Canal_2
15509,Estável (D-R-),Canal_2
15510,Estável (D-R-),Canal_1
15511,Estável (D-R-),Canal_1
15512,Estável (D-R-),Canal_2
15513,Estável (D-R-),Canal_2
15514,Estável (D-R-),Canal_1
15515,Estável (D-R-),Canal_1
15516,Estável (D-R-),Canal_1
15517,Estável (D-R-),Canal_2
15518,Estável (D-R-),Canal_1
15519,Estável (D-R-),Canal_2
15520,Desafiador (D+R-),Canal_2
15521,Desafiador (D+R-),Canal_2
15522,Desafiador (D+R-),Canal_2
15523,Desafiador (D+R-),Canal_2
15524,Desafiador (D+R-),Canal_1
15525,Desafiador (D+R-),Canal_1
15526,Desafiador (D+R-),Canal_1
15527,Desafiador (D+R-),Canal_1
15528,Desafiador (D+R-),Canal_2
15529,Desafiador (D+R-),Canal_2
15530,Eficiente (D-R+),Canal_2
15531,Lucrativo (D+R+),Canal_2
15532,Eficiente (D-R+),Canal_2
15533,Eficiente (D-R+),Canal_2
15534,Estável (D-R-),Canal_1
15535,Desafiador (D+R-),Canal_1
15536,Estável (D-R-),Canal_1
15537,Estável (D-R-),Canal_1
15538,Eficiente (D-R+),Canal_1
15539,Eficiente (D-R+),Canal_1
15540,Estável (D-R-),Canal_2
15541,Eficiente (D-R+),Canal_2
15542,Lucrativo (D+R+),Canal_2
15543,Desafiador (D+R-),Canal_1
15544,Lucrativo (D+R+),Canal_1
15545,Eficiente (D-R+),Canal_2
15546,Lucrativo (D+R+),Canal_2
15547,Lucrativo (D+R+),Canal_1
15548,Desafiador (D+R-),Canal_2
15549,Lucrativo (D+R+),Canal_1
15550,Lucrativo (D+R+),Canal_1
15551,Desafiador (D+R-),Canal_2
15552,Eficiente (D-R+),Canal_2
15553,Eficiente (D-R+),Canal_2
15554,Desafiador (D+R-),Canal_1
15555,Eficiente (D-R+),Canal_2
15556,Eficiente (D-R+),Canal_2
15557,Eficiente (D-R+),Canal_2
15558,Eficiente (D-R+),Canal_1
15559,Eficiente (D-R+),Canal_1
15560,Eficiente (D-R+),Canal_1
15561,Eficiente (D-R+),Canal_2
15562,Eficiente (D-R+),Canal_1
15563,Eficiente (D-R+),Canal_1
15564,Eficiente (D-R+),Canal_2
15565,Eficiente (D-R+),Canal_2
15566,Estável (D-R-),Canal_1
15567,Lucrativo (D+R+),Canal_2
15568,Lucrativo (D+R+),Canal_1
15569,Lucrativo (D+R+),Canal_2
15570,Lucrativo (D+R+),Canal_2
15571,Lucrativo (D+R+),Canal_1
15572,Lucrativo (D+R+),Canal_1
15573,Eficiente (D-R+),Canal_2
15574,Estável (D-R-),Canal_1
15575,Eficiente (D-R+),Canal_1
15576,Lucrativo (D+R+),Canal_1
15577,Eficiente (D-R+),Canal_2
15578,Eficiente (D-R+),Canal_2
15579,Eficiente (D-R+),Canal_1
15580,Eficiente (D-R+),Canal_1
15581,Estável (D-R-),Canal_1
15582,Eficiente (D-R+),Canal_2
15583,Eficiente (D-R+),Canal_2
15584,Eficiente (D-R+),Canal_2
15585,Estável (D-R-),Canal_1
15586,Estável (D-R-),Canal_2
15587,Eficiente (D-R+),Canal_1
15588,Eficiente (D-R+),Canal_1
15589,Eficiente (D-R+),Canal_2
15590,Eficiente (D-R+),Canal_2
15591,Eficiente (D-R+),Canal_1
15592,Eficiente (D-R+),Canal_1
15593,Eficiente (D-R+),Canal_2
15594,Eficiente (D-R+),Canal_2
15595,Eficiente (D-R+),Canal_2
15596,Eficiente (D-R+),Canal_1
15597,Lucrativo (D+R+),Canal_2
15598,Lucrativo (D+R+),Canal_2
15599,Lucrativo (D+R+),Canal_1
15600,Lucrativo (D+R+),Canal_1
15601,Desafiador (D+R-),Canal_2
15602,Desafiador (D+R-),Canal_1
15603,Lucrativo (D+R+),Canal_1
15604,Lucrativo (D+R+),Canal_1
15605,Desafiador (D+R-),Canal_1
15606,Desafiador (D+R-),Canal_1
15607,Lucrativo (D+R+),Canal_2
15608,Lucrativo (D+R+),Canal_2
15609,Lucrativo (D+R+),Canal_2
15610,Desafiador (D+R-),Canal_2
15611,Desafiador (D+R-),Canal_1
15612,Desafiador (D+R-),Canal_1
15613,Desafiador (D+R-),Canal_2
15614,Desafiador (D+R-),Canal_2
15615,Desafiador (D+R-),Canal_1
15616,Eficiente (D-R+),Canal_2
15617,Eficiente (D-R+),Canal_2
15618,Eficiente (D-R+),Canal_1
15619,Lucrativo (D+R+),Canal_1
15620,Estável (D-R-),Canal_2
15621,Estável (D-R-),Canal_1
15622,Eficiente (D-R+),Canal_1
15623,Estável (D-R-),Canal_1
15624,Estável (D-R-),Canal_2
15625,Eficiente (D-R+),Canal_2
15626,Eficiente (D-R+),Canal_2
15627,Estável (D-R-),Canal_1
15628,Desafiador (D+R-),Canal_2
15629,Desafiador (D+R-),Canal_1
15630,Lucrativo (D+R+),Canal_2
15631,Lucrativo (D+R+),Canal_2
15632,Lucrativo (D+R+),Canal_1
15633,Lucrativo (D+R+),Canal_1
15634,Eficiente (D-R+),Canal_1
15635,Estável (D-R-),Canal_1
15636,Estável (D-R-),Canal_1
15637,Eficiente (D-R+),Canal_2
15638,Eficiente (D-R+),Canal_2
15639,Estável (D-R-),Canal_1
15640,Estável (D-R-),Canal_2
15641,Eficiente (D-R+),Canal_2
15642,Eficiente (D-R+),Canal_2
15643,Eficiente (D-R+),Canal_1
15644,Eficiente (D-R+),Canal_1
15645,Estável (D-R-),Canal_2
15646,Estável (D-R-),Canal_1
15647,Estável (D-R-),Canal_1
15648,Eficiente (D-R+),Canal_2
15649,Eficiente (D-R+),Canal_2
15650,Estável (D-R-),Canal_2
15651,Eficiente (D-R+),Canal_1
15652,Estável (D-R-),Canal_1
15653,Estável (D-R-),Canal_1
15654,Estável (D-R-),Canal_2
15655,Eficiente (D-R+),Canal_1
15656,Estável (D-R-),Canal_1
15657,Eficiente (D-R+),Canal_2
15658,Eficiente (D-R+),Canal_2
15659,Estável (D-R-),Canal_1
15660,Eficiente (D-R+),Canal_1
15661,Estável (D-R-),Canal_2
15662,Estável (D-R-),Canal_1
15663,Eficiente (D-R+),Canal_2
15664,Estável (D-R-),Canal_2
15665,Lucrativo (D+R+),Canal_2
15666,Lucrativo (D+R+),Canal_2
15667,Desafiador (D+R-),Canal_2
15668,Lucrativo (D+R+),Canal_1
15669,Lucrativo (D+R+),Canal_1
15670,Desafiador (D+R-),Canal_1
15671,Eficiente (D-R+),Canal_2
15672,Estável (D-R-),Canal_2
15673,Desafiador (D+R-),Canal_1
15674,Desafiador (D+R-),Canal_1
15675,Estável (D-R-),Canal_1
15676,Estável (D-R-),Canal_1
15677,Estável (D-R-),Canal_1
15678,Estável (D-R-),Canal_2
15679,Desafiador (D+R-),Canal_2
15680,Desafiador (D+R-),Canal_2
15681,Estável (D-R-),Canal_2
15682,Eficiente (D-R+),Canal_1
15683,Estável (D-R-),Canal_1
15684,Estável (D-R-),Canal_1
15685,Estável (D-R-),Canal_1
15686,Desafiador (D+R-),Canal_2
15687,Lucrativo (D+R+),Canal_2
15688,Desafiador (D+R-),Canal_2
15689,Desafiador (D+R-),Canal_2
15690,Estável (D-R-),Canal_2
15691,Desafiador (D+R-),Canal_1
15692,Lucrativo (D+R+),Canal_1
15693,Lucrativo (D+R+),Canal_1
15694,Lucrativo (D+R+),Canal_1
15695,Estável (D-R-),Canal_1
15696,Estável (D-R-),Canal_2
15697,Estável (D-R-),Canal_1
15698,Estável (D-R-),Canal_2
15699,Estável (D-R-),Canal_2
15700,Estável (D-R-),Canal_1
15701,Estável (D-R-),Canal_2
15702,Estável (D-R-),Canal_2
15703,Estável (D-R-),Canal_2
15704,Eficiente (D-R+),Canal_1
15705,Eficiente (D-R+),Canal_1
15706,Estável (D-R-),Canal_2
15707,Estável (D-R-),Canal_1
15708,Eficiente (D-R+),Canal_1
15709,Estável (D-R-),Canal_1
15710,Eficiente (D-R+),Canal_2
15711,Estável (D-R-),Canal_2
15712,Desafiador (D+R-),Canal_1
15713,Lucrativo (D+R+),Canal_2
15714,Desafiador (D+R-),Canal_2
15715,Desafiador (D+R-),Canal_2
15716,Lucrativo (D+R+),Canal_1
15717,Lucrativo (D+R+),Canal_1
15718,Estável (D-R-),Canal_2
15719,Desafiador (D+R-),Canal_1
15720,Lucrativo (D+R+),Canal_1
15721,Estável (D-R-),Canal_2
15722,Desafiador (D+R-),Canal_1
15723,Estável (D-R-),Canal_2
15724,Estável (D-R-),Canal_2
15725,Estável (D-R-),Canal_2
15726,Desafiador (D+R-),Canal_1
15727,Estável (D-R-),Canal_2
15728,Desafiador (D+R-),Canal_1
15729,Eficiente (D-R+),Canal_1
15730,Desafiador (D+R-),Canal_2
15731,Desafiador (D+R-),Canal_2
15732,Desafiador (D+R-),Canal_2
15733,Desafiador (D+R-),Canal_1
15734,Lucrativo (D+R+),Canal_1
15735,Lucrativo (D+R+),Canal_1
15736,Estável (D-R-),Canal_2
15737,Eficiente (D-R+),Canal_1
15738,Estável (D-R-),Canal_1
15739,Eficiente (D-R+),Canal_1
15740,Estável (D-R-),Canal_2
15741,Eficiente (D-R+),Canal_2
15742,Desafiador (D+R-),Canal_2
15743,Lucrativo (D+R+),Canal_1
15744,Desafiador (D+R-),Canal_1
15745,Desafiador (D+R-),Canal_1
15746,Desafiador (D+R-),Canal_2
15747,Desafiador (D+R-),Canal_2
15748,Estável (D-R-),Canal_2
15749,Eficiente (D-R+),Canal_2
15750,Estável (D-R-),Canal_1
15751,Estável (D-R-),Canal_1
15752,Estável (D-R-),Canal_1
15753,Eficiente (D-R+),Canal_1
15754,Eficiente (D-R+),Canal_2
15755,Estável (D-R-),Canal_2
15756,Estável (D-R-),Canal_2
15757,Estável (D-R-),Canal_2
15758,Estável (D-R-),Canal_1
15759,Estável (D-R-),Canal_1
15760,Desafiador (D+R-),Canal_2
15761,Lucrativo (D+R+),Canal_2
15762,Desafiador (D+R-),Canal_2
15763,Lucrativo (D+R+),Canal_1
15764,Desafiador (D+R-),Canal_2
15765,Lucrativo (D+R+),Canal_1
15766,Lucrativo (D+R+),Canal_1
15767,Desafiador (D+R-),Canal_1
15768,Estável (D-R-),Canal_2
15769,Eficiente (D-R+),Canal_2
15770,Estável (D-R-),Canal_2
15771,Lucrativo (D+R+),Canal_1
15772,Lucrativo (D+R+),Canal_1
15773,Lucrativo (D+R+),Canal_1
15774,Lucrativo (D+R+),Canal_1
15775,Lucrativo (D+R+),Canal_2
15776,Lucrativo (D+R+),Canal_2
15777,Desafiador (D+R-),Canal_2
15778,Lucrativo (D+R+),Canal_1
15779,Lucrativo (D+R+),Canal_1
15780,Lucrativo (D+R+),Canal_1
15781,Lucrativo (D+R+),Canal_2
15782,Estável (D-R-),Canal_2
15783,Desafiador (D+R-),Canal_2
15784,Desafiador (D+R-),Canal_1
15785,Desafiador (D+R-),Canal_2
15786,Lucrativo (D+R+),Canal_1
15787,Lucrativo (D+R+),Canal_1
15788,Lucrativo (D+R+),Canal_2
15789,Lucrativo (D+R+),Canal_2
15790,Lucrativo (D+R+),Canal_1
15791,Lucrativo (D+R+),Canal_1
15792,Desafiador (D+R-),Canal_1
15793,Estável (D-R-),Canal_2
15794,Eficiente (D-R+),Canal_2
15795,Desafiador (D+R-),Canal_1
15796,Desafiador (D+R-),Canal_2
15797,Eficiente (D-R+),Canal_2
15798,Estável (D-R-),Canal_2
15799,Desafiador (D+R-),Canal_1
15800,Desafiador (D+R-),Canal_1
15801,Lucrativo (D+R+),Canal_1
15802,Estável (D-R-),Canal_2
15803,Estável (D-R-),Canal_2
15804,Eficiente (D-R+),Canal_2
15805,Estável (D-R-),Canal_2
15806,Desafiador (D+R-),Canal_1
15807,Lucrativo (D+R+),Canal_1
15808,Eficiente (D-R+),Canal_1
15809,Eficiente (D-R+),Canal_2
15810,Eficiente (D-R+),Canal_2
15811,Desafiador (D+R-),Canal_1
15812,Estável (D-R-),Canal_2
15813,Lucrativo (D+R+),Canal_1
15814,Lucrativo (D+R+),Canal_1
15815,Desafiador (D+R-),Canal_2
15816,Desafiador (D+R-),Canal_1
15817,Lucrativo (D+R+),Canal_1
15818,Desafiador (D+R-),Canal_1
15819,Lucrativo (D+R+),Canal_2
15820,Desafiador (D+R-),Canal_2
15821,Desafiador (D+R-),Canal_1
15822,Desafiador (D+R-),Canal_1
15823,Estável (D-R-),Canal_2
15824,Estável (D-R-),Canal_2
15825,Estável (D-R-),Canal_2
15826,Estável (D-R-),Canal_2
15827,Desafiador (D+R-),Canal_2
15828,Estável (D-R-),Canal_2
15829,Desafiador (D+R-),Canal_1
15830,Desafiador (D+R-),Canal_1
15831,Desafiador (D+R-),Canal_1
15832,Desafiador (D+R-),Canal_1
15833,Desafiador (D+R-),Canal_1
15834,Desafiador (D+R-),Canal_1
15835,Desafiador (D+R-),Canal_2
15836,Desafiador (D+R-),Canal_2
15837,Desafiador (D+R-),Canal_2
15838,Desafiador (D+R-),Canal_1
15839,Desafiador (D+R-),Canal_1
15840,Desafiador (D+R-),Canal_2
15841,Desafiador (D+R-),Canal_1
15842,Desafiador (D+R-),Canal_1
15843,Desafiador (D+R-),Canal_2
15844,Desafiador (D+R-),Canal_2
15845,Desafiador (D+R-),Canal_2
15846,Desafiador (D+R-),Canal_2
15847,Desafiador (D+R-),Canal_1
15848,Desafiador (D+R-),Canal_1
15849,Desafiador (D+R-),Canal_2
15850,Desafiador (D+R-),Canal_2
15851,Desafiador (D+R-),Canal_1
15852,Estável (D-R-),Canal_2
15853,Estável (D-R-),Canal_2
15854,Desafiador (D+R-),Canal_1
15855,Desafiador (D+R-),Canal_1
15856,Desafiador (D+R-),Canal_1
15857,Estável (D-R-),Canal_2
15858,Desafiador (D+R-),Canal_1
15859,Desafiador (D+R-),Canal_1
15860,Desafiador (D+R-),Canal_2
15861,Estável (D-R-),Canal_2
15862,Desafiador (D+R-),Canal_1
15863,Estável (D-R-),Canal_2
15864,Desafiador (D+R-),Canal_1
15865,Desafiador (D+R-),Canal_1
15866,Estável (D-R-),Canal_2
15867,Desafiador (D+R-),Canal_1
15868,Estável (D-R-),Canal_2
15869,Estável (D-R-),Canal_2
15870,Desafiador (D+R-),Canal_1
15871,Desafiador (D+R-),Canal_1
15872,Desafiador (D+R-),Canal_1
15873,Estável (D-R-),Canal_2
15874,Estável (D-R-),Canal_2
15875,Desafiador (D+R-),Canal_1
15876,Estável (D-R-),Canal_2
15877,Estável (D-R-),Canal_2
15878,Estável (D-R-),Canal_2
15879,Desafiador (D+R-),Canal_1
15880,Estável (D-R-),Canal_2
15881,Desafiador (D+R-),Canal_1
15882,Desafiador (D+R-),Canal_1
15883,Estável (D-R-),Canal_2
15884,Estável (D-R-),Canal_2
15885,Estável (D-R-),Canal_2
15886,Desafiador (D+R-),Canal_1
15887,Desafiador (D+R-),Canal_1
15888,Desafiador (D+R-),Canal_1
15889,Desafiador (D+R-),Canal_1
15890,Estável (D-R-),Canal_1
15891,Estável (D-R-),Canal_2
15892,Estável (D-R-),Canal_2
15893,Estável (D-R-),Canal_2
15894,Estável (D-R-),Canal_1
15895,Estável (D-R-),Canal_1
15896,Lucrativo (D+R+),Canal_2
15897,Estável (D-R-),Canal_2
15898,Estável (D-R-),Canal_1
15899,Estável (D-R-),Canal_1
15900,Eficiente (D-R+),Canal_1
15901,Estável (D-R-),Canal_1
15902,Eficiente (D-R+),Canal_2
15903,Eficiente (D-R+),Canal_2
15904,Estável (D-R-),Canal_2
15905,Estável (D-R-),Canal_2
15906,Estável (D-R-),Canal_2
15907,Lucrativo (D+R+),Canal_2
